trust_index,cntry,agea,gndr,eisced,hincfel,geo,gini,gdp_pps
4.666666666666667,EE,33,2,6,2,EE,31.8,80.0
2.6666666666666665,EE,74,2,2,2,EE,31.8,80.0
4.333333333333333,EE,999,2,7,2,EE,31.8,80.0
6.666666666666667,EE,32,2,5,3,EE,31.8,80.0
6.333333333333333,EE,62,2,7,2,EE,31.8,80.0
6.666666666666667,EE,58,2,4,1,EE,31.8,80.0
5.666666666666667,EE,65,1,7,2,EE,31.8,80.0
6.0,EE,43,1,6,2,EE,31.8,80.0
6.333333333333333,EE,999,2,7,2,EE,31.8,80.0
4.666666666666667,EE,47,1,5,2,EE,31.8,80.0
7.333333333333333,EE,66,1,7,3,EE,31.8,80.0
5.333333333333333,EE,76,1,7,1,EE,31.8,80.0
5.333333333333333,EE,39,1,4,2,EE,31.8,80.0
5.333333333333333,EE,56,2,7,3,EE,31.8,80.0
5.666666666666667,EE,57,1,5,3,EE,31.8,80.0
8.0,EE,51,2,7,1,EE,31.8,80.0
5.333333333333333,EE,54,1,4,2,EE,31.8,80.0
5.666666666666667,EE,63,2,7,1,EE,31.8,80.0
7.0,EE,71,2,5,1,EE,31.8,80.0
4.333333333333333,EE,44,2,4,3,EE,31.8,80.0
4.666666666666667,EE,36,2,7,1,EE,31.8,80.0
5.333333333333333,EE,39,2,6,2,EE,31.8,80.0
6.666666666666667,EE,60,2,2,3,EE,31.8,80.0
5.666666666666667,EE,47,2,5,3,EE,31.8,80.0
6.333333333333333,EE,79,2,7,2,EE,31.8,80.0
6.666666666666667,EE,52,2,7,1,EE,31.8,80.0
6.0,EE,71,1,4,7,EE,31.8,80.0
4.0,EE,16,1,2,2,EE,31.8,80.0
3.3333333333333335,EE,66,1,4,3,EE,31.8,80.0
6.666666666666667,EE,47,2,6,1,EE,31.8,80.0
4.666666666666667,EE,51,1,7,1,EE,31.8,80.0
7.666666666666667,EE,51,2,7,1,EE,31.8,80.0
4.666666666666667,EE,35,1,6,1,EE,31.8,80.0
5.666666666666667,EE,81,1,7,2,EE,31.8,80.0
7.666666666666667,EE,54,2,6,3,EE,31.8,80.0
6.0,EE,45,2,6,2,EE,31.8,80.0
5.666666666666667,EE,49,1,4,2,EE,31.8,80.0
7.0,EE,42,1,6,1,EE,31.8,80.0
7.666666666666667,EE,52,1,4,2,EE,31.8,80.0
6.666666666666667,EE,56,2,6,1,EE,31.8,80.0
6.333333333333333,EE,69,2,5,2,EE,31.8,80.0
3.0,EE,50,1,2,2,EE,31.8,80.0
8.666666666666666,EE,57,1,7,1,EE,31.8,80.0
6.0,EE,55,2,7,1,EE,31.8,80.0
7.666666666666667,EE,76,1,5,2,EE,31.8,80.0
5.333333333333333,EE,54,2,7,2,EE,31.8,80.0
7.0,EE,62,1,4,2,EE,31.8,80.0
6.666666666666667,EE,41,1,6,1,EE,31.8,80.0
4.0,EE,48,2,6,3,EE,31.8,80.0
3.6666666666666665,EE,32,1,7,1,EE,31.8,80.0
4.666666666666667,EE,24,2,4,1,EE,31.8,80.0
7.0,EE,71,1,7,2,EE,31.8,80.0
5.666666666666667,EE,67,1,7,1,EE,31.8,80.0
6.0,EE,62,2,4,2,EE,31.8,80.0
5.666666666666667,EE,53,2,4,3,EE,31.8,80.0
4.666666666666667,EE,43,2,4,2,EE,31.8,80.0
5.0,EE,57,2,4,1,EE,31.8,80.0
6.333333333333333,EE,48,1,4,2,EE,31.8,80.0
5.666666666666667,EE,20,1,4,1,EE,31.8,80.0
5.666666666666667,EE,15,1,1,3,EE,31.8,80.0
7.0,EE,88,1,6,2,EE,31.8,80.0
3.6666666666666665,EE,20,2,4,1,EE,31.8,80.0
4.5,EE,42,2,2,3,EE,31.8,80.0
3.3333333333333335,EE,77,1,2,3,EE,31.8,80.0
5.666666666666667,EE,45,1,4,1,EE,31.8,80.0
4.333333333333333,EE,56,2,7,2,EE,31.8,80.0
7.666666666666667,EE,38,1,4,2,EE,31.8,80.0
6.333333333333333,EE,33,2,6,3,EE,31.8,80.0
6.666666666666667,EE,59,2,7,2,EE,31.8,80.0
4.666666666666667,EE,32,2,6,3,EE,31.8,80.0
7.0,EE,63,2,7,1,EE,31.8,80.0
7.333333333333333,EE,69,2,7,2,EE,31.8,80.0
6.333333333333333,EE,29,1,7,2,EE,31.8,80.0
3.0,EE,43,1,4,2,EE,31.8,80.0
4.666666666666667,EE,19,1,4,1,EE,31.8,80.0
7.0,EE,61,1,5,2,EE,31.8,80.0
9.333333333333334,EE,60,2,4,2,EE,31.8,80.0
6.333333333333333,EE,51,2,7,2,EE,31.8,80.0
5.0,EE,87,1,3,2,EE,31.8,80.0
7.0,EE,24,2,4,1,EE,31.8,80.0
6.666666666666667,EE,30,2,4,2,EE,31.8,80.0
8.0,EE,81,2,2,3,EE,31.8,80.0
8.0,EE,80,2,4,2,EE,31.8,80.0
3.6666666666666665,EE,52,2,5,2,EE,31.8,80.0
7.666666666666667,EE,34,2,7,3,EE,31.8,80.0
9.333333333333334,EE,44,1,7,2,EE,31.8,80.0
7.333333333333333,EE,35,2,7,1,EE,31.8,80.0
7.666666666666667,EE,42,1,7,1,EE,31.8,80.0
4.0,EE,40,2,5,1,EE,31.8,80.0
8.0,EE,63,2,5,2,EE,31.8,80.0
5.333333333333333,EE,29,1,6,1,EE,31.8,80.0
4.0,EE,60,1,7,1,EE,31.8,80.0
6.0,EE,63,2,7,2,EE,31.8,80.0
4.666666666666667,EE,48,1,5,3,EE,31.8,80.0
2.3333333333333335,EE,49,1,2,1,EE,31.8,80.0
2.3333333333333335,EE,22,2,4,2,EE,31.8,80.0
7.333333333333333,EE,23,1,3,1,EE,31.8,80.0
5.0,EE,44,2,7,2,EE,31.8,80.0
6.333333333333333,EE,66,2,5,2,EE,31.8,80.0
5.333333333333333,EE,24,2,6,1,EE,31.8,80.0
2.6666666666666665,EE,35,2,4,4,EE,31.8,80.0
6.0,EE,24,1,4,2,EE,31.8,80.0
4.0,EE,45,2,5,3,EE,31.8,80.0
7.0,EE,35,2,4,1,EE,31.8,80.0
3.0,EE,22,1,4,1,EE,31.8,80.0
6.666666666666667,EE,31,2,7,2,EE,31.8,80.0
7.0,EE,45,2,5,4,EE,31.8,80.0
2.0,EE,20,1,4,2,EE,31.8,80.0
6.666666666666667,EE,37,1,6,2,EE,31.8,80.0
4.666666666666667,EE,18,2,2,2,EE,31.8,80.0
8.0,EE,67,1,4,2,EE,31.8,80.0
7.333333333333333,EE,55,1,5,1,EE,31.8,80.0
7.333333333333333,EE,52,2,6,1,EE,31.8,80.0
4.666666666666667,EE,71,1,5,2,EE,31.8,80.0
5.666666666666667,EE,76,1,5,2,EE,31.8,80.0
8.0,EE,90,2,7,2,EE,31.8,80.0
8.0,EE,57,1,7,3,EE,31.8,80.0
5.666666666666667,EE,48,2,4,2,EE,31.8,80.0
6.333333333333333,EE,30,1,6,2,EE,31.8,80.0
2.3333333333333335,EE,61,1,2,3,EE,31.8,80.0
6.333333333333333,EE,54,1,4,1,EE,31.8,80.0
8.0,EE,59,1,7,2,EE,31.8,80.0
5.0,EE,52,2,4,3,EE,31.8,80.0
2.3333333333333335,EE,51,2,5,2,EE,31.8,80.0
5.666666666666667,EE,62,1,6,2,EE,31.8,80.0
5.0,EE,59,1,2,2,EE,31.8,80.0
5.0,EE,26,2,5,1,EE,31.8,80.0
7.333333333333333,EE,64,2,4,3,EE,31.8,80.0
8.0,EE,30,1,4,2,EE,31.8,80.0
7.0,EE,42,2,7,3,EE,31.8,80.0
2.6666666666666665,EE,30,2,6,2,EE,31.8,80.0
5.333333333333333,EE,68,1,6,2,EE,31.8,80.0
4.666666666666667,EE,57,2,6,3,EE,31.8,80.0
6.666666666666667,EE,37,1,2,2,EE,31.8,80.0
5.666666666666667,EE,44,2,2,2,EE,31.8,80.0
5.666666666666667,EE,50,1,5,2,EE,31.8,80.0
7.666666666666667,EE,37,1,6,2,EE,31.8,80.0
2.0,EE,42,2,4,3,EE,31.8,80.0
3.0,EE,58,2,4,2,EE,31.8,80.0
5.666666666666667,EE,55,1,5,2,EE,31.8,80.0
6.333333333333333,EE,44,1,6,2,EE,31.8,80.0
8.666666666666666,EE,52,2,7,2,EE,31.8,80.0
5.0,EE,56,2,6,2,EE,31.8,80.0
6.0,EE,75,2,4,2,EE,31.8,80.0
5.333333333333333,EE,30,1,4,2,EE,31.8,80.0
5.666666666666667,EE,37,1,4,2,EE,31.8,80.0
6.333333333333333,EE,40,2,7,2,EE,31.8,80.0
5.0,EE,46,2,5,2,EE,31.8,80.0
5.666666666666667,EE,20,1,4,2,EE,31.8,80.0
5.333333333333333,EE,27,2,2,3,EE,31.8,80.0
6.0,EE,69,1,4,2,EE,31.8,80.0
5.0,EE,81,2,5,2,EE,31.8,80.0
6.0,EE,26,2,2,2,EE,31.8,80.0
6.0,EE,48,2,6,3,EE,31.8,80.0
4.0,EE,64,2,5,3,EE,31.8,80.0
5.666666666666667,EE,999,2,4,2,EE,31.8,80.0
2.0,EE,52,2,4,2,EE,31.8,80.0
6.333333333333333,EE,19,2,4,1,EE,31.8,80.0
5.0,EE,999,2,7,2,EE,31.8,80.0
4.333333333333333,EE,74,1,4,2,EE,31.8,80.0
6.666666666666667,EE,51,2,5,2,EE,31.8,80.0
6.0,EE,53,1,3,2,EE,31.8,80.0
5.0,EE,65,1,4,2,EE,31.8,80.0
7.333333333333333,EE,44,2,7,2,EE,31.8,80.0
8.0,EE,35,1,3,3,EE,31.8,80.0
4.0,EE,71,1,5,2,EE,31.8,80.0
6.0,EE,36,1,6,1,EE,31.8,80.0
7.0,EE,64,1,4,2,EE,31.8,80.0
7.333333333333333,EE,71,1,1,3,EE,31.8,80.0
7.333333333333333,EE,54,2,4,2,EE,31.8,80.0
5.0,EE,90,1,2,2,EE,31.8,80.0
5.333333333333333,EE,40,2,4,2,EE,31.8,80.0
5.666666666666667,EE,58,2,6,2,EE,31.8,80.0
4.666666666666667,EE,27,2,5,2,EE,31.8,80.0
6.333333333333333,EE,50,2,7,1,EE,31.8,80.0
4.0,EE,16,1,2,2,EE,31.8,80.0
5.333333333333333,EE,25,2,6,2,EE,31.8,80.0
8.0,EE,50,2,6,2,EE,31.8,80.0
3.6666666666666665,EE,27,1,2,3,EE,31.8,80.0
6.0,EE,62,2,7,2,EE,31.8,80.0
5.666666666666667,EE,61,2,4,2,EE,31.8,80.0
2.6666666666666665,EE,26,1,5,1,EE,31.8,80.0
5.333333333333333,EE,62,1,5,2,EE,31.8,80.0
5.0,EE,52,2,5,1,EE,31.8,80.0
6.666666666666667,EE,64,1,6,1,EE,31.8,80.0
6.0,EE,69,2,7,2,EE,31.8,80.0
4.333333333333333,EE,61,2,4,2,EE,31.8,80.0
6.0,EE,20,2,4,2,EE,31.8,80.0
4.666666666666667,EE,18,1,2,1,EE,31.8,80.0
6.0,EE,58,2,7,1,EE,31.8,80.0
5.0,EE,35,1,4,2,EE,31.8,80.0
6.333333333333333,EE,39,1,4,2,EE,31.8,80.0
7.333333333333333,EE,36,2,7,3,EE,31.8,80.0
7.666666666666667,EE,39,1,7,1,EE,31.8,80.0
8.0,EE,64,2,5,2,EE,31.8,80.0
4.0,EE,36,1,3,2,EE,31.8,80.0
5.666666666666667,EE,52,2,6,2,EE,31.8,80.0
8.0,EE,66,2,3,2,EE,31.8,80.0
7.666666666666667,EE,61,1,7,2,EE,31.8,80.0
6.666666666666667,EE,50,1,4,2,EE,31.8,80.0
4.0,EE,56,2,2,3,EE,31.8,80.0
5.0,EE,16,1,2,1,EE,31.8,80.0
5.333333333333333,EE,41,2,6,2,EE,31.8,80.0
7.333333333333333,EE,74,2,7,2,EE,31.8,80.0
7.333333333333333,EE,45,1,7,1,EE,31.8,80.0
6.666666666666667,EE,28,2,6,1,EE,31.8,80.0
3.6666666666666665,EE,32,1,4,2,EE,31.8,80.0
6.333333333333333,EE,23,2,6,1,EE,31.8,80.0
8.333333333333334,EE,86,2,7,2,EE,31.8,80.0
5.666666666666667,EE,48,2,4,1,EE,31.8,80.0
5.666666666666667,EE,72,2,4,2,EE,31.8,80.0
6.333333333333333,EE,72,2,6,2,EE,31.8,80.0
4.333333333333333,EE,48,1,4,2,EE,31.8,80.0
4.666666666666667,EE,42,2,6,2,EE,31.8,80.0
5.333333333333333,EE,15,2,1,2,EE,31.8,80.0
5.0,EE,48,2,3,3,EE,31.8,80.0
2.0,EE,45,1,4,2,EE,31.8,80.0
5.333333333333333,EE,41,2,7,2,EE,31.8,80.0
6.333333333333333,EE,46,1,6,3,EE,31.8,80.0
3.3333333333333335,EE,37,1,2,4,EE,31.8,80.0
7.333333333333333,EE,36,1,2,2,EE,31.8,80.0
5.666666666666667,EE,69,1,4,2,EE,31.8,80.0
4.666666666666667,EE,53,1,6,2,EE,31.8,80.0
4.333333333333333,EE,71,1,5,4,EE,31.8,80.0
8.0,EE,48,2,7,1,EE,31.8,80.0
7.333333333333333,EE,36,1,7,1,EE,31.8,80.0
5.333333333333333,EE,67,2,5,4,EE,31.8,80.0
4.666666666666667,EE,58,1,5,4,EE,31.8,80.0
5.333333333333333,EE,50,1,4,2,EE,31.8,80.0
6.666666666666667,EE,40,1,7,1,EE,31.8,80.0
6.333333333333333,EE,45,1,6,2,EE,31.8,80.0
4.0,EE,61,2,6,2,EE,31.8,80.0
4.666666666666667,EE,60,2,7,2,EE,31.8,80.0
5.666666666666667,EE,51,1,4,3,EE,31.8,80.0
6.666666666666667,EE,49,2,6,3,EE,31.8,80.0
6.333333333333333,EE,37,1,5,2,EE,31.8,80.0
4.0,EE,45,1,7,2,EE,31.8,80.0
6.666666666666667,EE,79,2,4,3,EE,31.8,80.0
6.333333333333333,EE,46,1,4,1,EE,31.8,80.0
8.333333333333334,EE,41,2,4,2,EE,31.8,80.0
6.0,EE,75,1,4,1,EE,31.8,80.0
7.0,EE,72,2,4,2,EE,31.8,80.0
6.333333333333333,EE,55,1,6,2,EE,31.8,80.0
8.666666666666666,EE,79,2,7,2,EE,31.8,80.0
4.666666666666667,EE,50,2,2,2,EE,31.8,80.0
7.0,EE,58,1,5,1,EE,31.8,80.0
8.333333333333334,EE,79,2,4,1,EE,31.8,80.0
4.333333333333333,EE,48,2,6,1,EE,31.8,80.0
7.333333333333333,EE,90,2,7,2,EE,31.8,80.0
6.333333333333333,EE,79,1,2,3,EE,31.8,80.0
6.666666666666667,EE,16,1,2,1,EE,31.8,80.0
6.0,EE,52,2,7,1,EE,31.8,80.0
6.666666666666667,EE,19,2,4,2,EE,31.8,80.0
7.666666666666667,EE,33,2,7,2,EE,31.8,80.0
7.333333333333333,EE,47,2,6,1,EE,31.8,80.0
3.6666666666666665,EE,48,2,4,2,EE,31.8,80.0
7.0,EE,64,2,6,2,EE,31.8,80.0
3.3333333333333335,EE,55,2,7,2,EE,31.8,80.0
4.333333333333333,EE,68,2,7,2,EE,31.8,80.0
8.0,EE,59,2,4,3,EE,31.8,80.0
7.333333333333333,EE,61,2,7,2,EE,31.8,80.0
6.0,EE,70,2,7,1,EE,31.8,80.0
7.333333333333333,EE,56,1,5,2,EE,31.8,80.0
6.0,EE,32,2,6,1,EE,31.8,80.0
3.6666666666666665,EE,16,2,2,1,EE,31.8,80.0
5.0,EE,66,2,7,1,EE,31.8,80.0
7.0,EE,53,2,4,3,EE,31.8,80.0
8.0,EE,43,2,4,2,EE,31.8,80.0
7.0,EE,62,2,4,2,EE,31.8,80.0
5.666666666666667,EE,16,2,1,1,EE,31.8,80.0
6.333333333333333,EE,31,1,5,2,EE,31.8,80.0
5.333333333333333,EE,41,2,6,3,EE,31.8,80.0
6.333333333333333,EE,52,2,5,2,EE,31.8,80.0
4.0,EE,63,1,4,2,EE,31.8,80.0
6.333333333333333,EE,45,2,7,2,EE,31.8,80.0
2.6666666666666665,EE,48,2,4,2,EE,31.8,80.0
7.333333333333333,EE,78,2,4,2,EE,31.8,80.0
7.333333333333333,EE,79,1,2,2,EE,31.8,80.0
6.333333333333333,EE,52,2,7,1,EE,31.8,80.0
6.333333333333333,EE,30,1,5,2,EE,31.8,80.0
8.333333333333334,EE,53,1,4,1,EE,31.8,80.0
5.666666666666667,EE,18,1,4,2,EE,31.8,80.0
6.666666666666667,EE,66,2,7,2,EE,31.8,80.0
4.0,EE,52,1,5,2,EE,31.8,80.0
3.6666666666666665,EE,57,1,6,3,EE,31.8,80.0
4.666666666666667,EE,42,2,4,3,EE,31.8,80.0
6.666666666666667,EE,29,1,6,1,EE,31.8,80.0
6.0,EE,55,2,5,3,EE,31.8,80.0
4.333333333333333,EE,34,1,7,2,EE,31.8,80.0
7.333333333333333,EE,75,1,4,2,EE,31.8,80.0
10.0,EE,90,2,5,2,EE,31.8,80.0
4.666666666666667,EE,71,2,1,4,EE,31.8,80.0
7.0,EE,49,1,5,1,EE,31.8,80.0
4.666666666666667,EE,46,2,4,3,EE,31.8,80.0
5.0,EE,999,1,77,7,EE,31.8,80.0
7.333333333333333,EE,26,1,6,2,EE,31.8,80.0
5.666666666666667,EE,41,2,5,1,EE,31.8,80.0
3.3333333333333335,EE,24,2,5,1,EE,31.8,80.0
4.666666666666667,EE,38,1,4,2,EE,31.8,80.0
6.666666666666667,EE,84,2,7,2,EE,31.8,80.0
5.333333333333333,EE,15,2,1,2,EE,31.8,80.0
5.333333333333333,EE,47,2,7,2,EE,31.8,80.0
7.666666666666667,EE,46,2,6,1,EE,31.8,80.0
7.0,EE,43,1,6,2,EE,31.8,80.0
5.666666666666667,EE,42,1,4,2,EE,31.8,80.0
7.0,EE,69,2,4,3,EE,31.8,80.0
3.6666666666666665,EE,15,2,1,2,EE,31.8,80.0
6.333333333333333,EE,82,1,6,2,EE,31.8,80.0
7.666666666666667,EE,63,2,5,2,EE,31.8,80.0
1.6666666666666667,EE,23,2,4,3,EE,31.8,80.0
5.0,EE,36,1,2,2,EE,31.8,80.0
3.6666666666666665,EE,90,2,2,3,EE,31.8,80.0
5.0,EE,16,2,2,1,EE,31.8,80.0
4.666666666666667,EE,87,2,4,2,EE,31.8,80.0
5.0,EE,60,2,4,3,EE,31.8,80.0
6.0,EE,67,1,5,2,EE,31.8,80.0
6.0,EE,61,2,7,2,EE,31.8,80.0
4.333333333333333,EE,48,1,4,2,EE,31.8,80.0
7.0,EE,78,2,7,2,EE,31.8,80.0
8.0,EE,37,2,7,3,EE,31.8,80.0
6.333333333333333,EE,35,2,6,2,EE,31.8,80.0
5.0,EE,15,2,1,1,EE,31.8,80.0
7.0,EE,61,2,7,1,EE,31.8,80.0
3.6666666666666665,EE,36,1,2,1,EE,31.8,80.0
5.0,EE,27,1,4,2,EE,31.8,80.0
7.0,EE,44,1,6,1,EE,31.8,80.0
5.333333333333333,EE,37,1,7,2,EE,31.8,80.0
6.333333333333333,EE,54,2,5,2,EE,31.8,80.0
3.6666666666666665,EE,47,1,6,1,EE,31.8,80.0
6.0,EE,64,2,4,3,EE,31.8,80.0
5.0,EE,68,1,4,1,EE,31.8,80.0
7.666666666666667,EE,27,2,4,1,EE,31.8,80.0
5.666666666666667,EE,83,1,4,2,EE,31.8,80.0
5.666666666666667,EE,41,1,4,3,EE,31.8,80.0
0.6666666666666666,EE,62,1,5,2,EE,31.8,80.0
3.6666666666666665,EE,33,2,4,2,EE,31.8,80.0
6.333333333333333,EE,69,2,4,2,EE,31.8,80.0
3.6666666666666665,EE,51,2,4,2,EE,31.8,80.0
5.0,EE,38,1,7,2,EE,31.8,80.0
6.666666666666667,EE,67,2,7,2,EE,31.8,80.0
7.333333333333333,EE,39,2,7,2,EE,31.8,80.0
3.6666666666666665,EE,55,2,4,2,EE,31.8,80.0
7.333333333333333,EE,30,2,7,1,EE,31.8,80.0
4.333333333333333,EE,54,2,4,3,EE,31.8,80.0
3.6666666666666665,EE,32,2,4,3,EE,31.8,80.0
8.333333333333334,EE,72,1,4,1,EE,31.8,80.0
5.333333333333333,EE,61,2,5,3,EE,31.8,80.0
7.0,EE,66,2,7,1,EE,31.8,80.0
5.666666666666667,EE,21,1,2,2,EE,31.8,80.0
2.6666666666666665,EE,65,1,4,2,EE,31.8,80.0
4.333333333333333,EE,65,1,4,2,EE,31.8,80.0
6.333333333333333,EE,57,2,7,2,EE,31.8,80.0
2.3333333333333335,EE,29,1,6,3,EE,31.8,80.0
6.333333333333333,EE,52,2,6,2,EE,31.8,80.0
5.0,EE,54,1,4,2,EE,31.8,80.0
5.666666666666667,EE,84,2,5,2,EE,31.8,80.0
6.666666666666667,EE,63,2,7,2,EE,31.8,80.0
5.0,EE,59,1,4,2,EE,31.8,80.0
8.0,EE,62,1,5,1,EE,31.8,80.0
3.6666666666666665,EE,64,1,7,3,EE,31.8,80.0
3.3333333333333335,EE,34,2,5,2,EE,31.8,80.0
2.6666666666666665,EE,42,1,4,2,EE,31.8,80.0
8.0,EE,69,2,5,2,EE,31.8,80.0
2.6666666666666665,EE,54,1,4,2,EE,31.8,80.0
8.0,EE,73,2,7,3,EE,31.8,80.0
6.0,EE,66,2,4,2,EE,31.8,80.0
8.0,EE,45,2,4,2,EE,31.8,80.0
7.333333333333333,EE,49,2,4,2,EE,31.8,80.0
7.333333333333333,EE,31,1,7,1,EE,31.8,80.0
7.666666666666667,EE,36,2,6,2,EE,31.8,80.0
3.0,EE,50,1,4,2,EE,31.8,80.0
4.0,EE,21,1,2,1,EE,31.8,80.0
6.666666666666667,EE,24,2,6,1,EE,31.8,80.0
5.666666666666667,EE,66,1,5,1,EE,31.8,80.0
3.0,EE,19,1,2,1,EE,31.8,80.0
6.333333333333333,EE,44,1,2,3,EE,31.8,80.0
5.0,EE,60,1,5,2,EE,31.8,80.0
6.0,EE,70,2,5,2,EE,31.8,80.0
7.333333333333333,EE,79,2,6,3,EE,31.8,80.0
6.666666666666667,EE,46,1,4,2,EE,31.8,80.0
4.666666666666667,EE,56,1,5,2,EE,31.8,80.0
5.666666666666667,EE,67,1,7,2,EE,31.8,80.0
5.333333333333333,EE,19,1,4,3,EE,31.8,80.0
3.6666666666666665,EE,17,1,2,2,EE,31.8,80.0
7.0,EE,71,1,4,2,EE,31.8,80.0
7.666666666666667,EE,36,1,5,1,EE,31.8,80.0
4.666666666666667,EE,38,1,2,2,EE,31.8,80.0
4.666666666666667,EE,76,2,7,2,EE,31.8,80.0
7.333333333333333,EE,52,2,6,2,EE,31.8,80.0
3.6666666666666665,EE,54,1,4,2,EE,31.8,80.0
4.333333333333333,EE,21,2,4,1,EE,31.8,80.0
6.333333333333333,EE,70,2,4,2,EE,31.8,80.0
3.3333333333333335,EE,30,1,4,2,EE,31.8,80.0
6.666666666666667,EE,23,2,6,1,EE,31.8,80.0
4.666666666666667,EE,59,2,4,2,EE,31.8,80.0
5.0,EE,72,1,4,1,EE,31.8,80.0
7.0,EE,51,1,4,1,EE,31.8,80.0
5.0,EE,76,2,3,2,EE,31.8,80.0
7.0,EE,35,2,6,3,EE,31.8,80.0
7.333333333333333,EE,58,1,6,2,EE,31.8,80.0
3.3333333333333335,EE,46,2,4,2,EE,31.8,80.0
6.333333333333333,EE,46,2,7,2,EE,31.8,80.0
2.3333333333333335,EE,44,2,2,2,EE,31.8,80.0
6.666666666666667,EE,22,1,4,2,EE,31.8,80.0
7.0,EE,48,2,6,1,EE,31.8,80.0
4.0,EE,46,1,4,3,EE,31.8,80.0
6.666666666666667,EE,37,1,5,1,EE,31.8,80.0
6.333333333333333,EE,49,1,7,1,EE,31.8,80.0
5.0,EE,26,1,5,1,EE,31.8,80.0
2.0,EE,68,1,2,2,EE,31.8,80.0
7.333333333333333,EE,38,2,7,1,EE,31.8,80.0
6.333333333333333,EE,44,2,7,2,EE,31.8,80.0
3.6666666666666665,EE,23,1,5,1,EE,31.8,80.0
4.333333333333333,EE,43,2,4,2,EE,31.8,80.0
5.0,EE,67,2,5,2,EE,31.8,80.0
4.666666666666667,EE,34,2,7,1,EE,31.8,80.0
4.333333333333333,EE,67,2,6,2,EE,31.8,80.0
7.0,EE,51,1,7,2,EE,31.8,80.0
5.0,EE,81,2,4,2,EE,31.8,80.0
6.0,EE,16,2,1,1,EE,31.8,80.0
5.0,EE,71,2,2,2,EE,31.8,80.0
6.0,EE,24,1,4,2,EE,31.8,80.0
5.666666666666667,EE,15,1,2,2,EE,31.8,80.0
6.333333333333333,EE,35,2,6,2,EE,31.8,80.0
7.333333333333333,EE,48,1,4,2,EE,31.8,80.0
6.0,EE,17,1,2,1,EE,31.8,80.0
5.333333333333333,EE,27,1,4,2,EE,31.8,80.0
5.333333333333333,EE,59,2,4,2,EE,31.8,80.0
7.0,EE,84,1,4,1,EE,31.8,80.0
3.6666666666666665,EE,39,2,6,2,EE,31.8,80.0
6.666666666666667,EE,49,1,1,2,EE,31.8,80.0
5.0,EE,75,2,6,2,EE,31.8,80.0
5.666666666666667,EE,36,2,7,2,EE,31.8,80.0
4.666666666666667,EE,69,1,6,2,EE,31.8,80.0
7.0,EE,83,2,5,2,EE,31.8,80.0
6.666666666666667,EE,25,1,5,2,EE,31.8,80.0
6.333333333333333,EE,65,2,4,2,EE,31.8,80.0
6.333333333333333,EE,64,2,7,2,EE,31.8,80.0
3.6666666666666665,EE,82,2,7,2,EE,31.8,80.0
6.666666666666667,EE,30,1,4,2,EE,31.8,80.0
5.666666666666667,EE,31,1,2,4,EE,31.8,80.0
7.0,EE,34,1,7,1,EE,31.8,80.0
9.333333333333334,EE,50,2,6,1,EE,31.8,80.0
8.333333333333334,EE,38,2,7,2,EE,31.8,80.0
3.6666666666666665,EE,68,1,5,2,EE,31.8,80.0
5.0,EE,74,1,4,2,EE,31.8,80.0
5.0,EE,17,1,2,3,EE,31.8,80.0
6.333333333333333,EE,35,1,5,3,EE,31.8,80.0
3.3333333333333335,EE,78,2,7,3,EE,31.8,80.0
6.0,EE,76,2,7,1,EE,31.8,80.0
4.333333333333333,EE,48,2,2,3,EE,31.8,80.0
7.333333333333333,EE,30,1,4,1,EE,31.8,80.0
1.3333333333333333,EE,47,1,5,8,EE,31.8,80.0
6.666666666666667,EE,75,1,5,3,EE,31.8,80.0
7.333333333333333,EE,70,2,7,2,EE,31.8,80.0
6.333333333333333,EE,29,2,7,1,EE,31.8,80.0
4.666666666666667,EE,66,2,7,2,EE,31.8,80.0
8.0,EE,48,2,6,2,EE,31.8,80.0
6.0,EE,37,2,4,2,EE,31.8,80.0
5.666666666666667,EE,80,1,4,2,EE,31.8,80.0
6.666666666666667,EE,59,2,5,3,EE,31.8,80.0
4.0,EE,48,1,5,2,EE,31.8,80.0
7.0,EE,42,1,6,2,EE,31.8,80.0
7.0,EE,58,2,5,2,EE,31.8,80.0
6.0,EE,81,2,4,2,EE,31.8,80.0
4.0,EE,35,1,4,2,EE,31.8,80.0
8.333333333333334,EE,80,1,7,2,EE,31.8,80.0
3.6666666666666665,EE,33,1,2,2,EE,31.8,80.0
5.333333333333333,EE,49,2,2,2,EE,31.8,80.0
7.666666666666667,EE,56,2,6,2,EE,31.8,80.0
1.0,EE,69,1,4,2,EE,31.8,80.0
6.0,EE,24,2,6,1,EE,31.8,80.0
6.333333333333333,EE,65,2,7,4,EE,31.8,80.0
5.333333333333333,EE,60,1,7,2,EE,31.8,80.0
6.0,EE,37,2,7,1,EE,31.8,80.0
5.333333333333333,EE,58,1,3,2,EE,31.8,80.0
8.0,EE,63,1,4,2,EE,31.8,80.0
6.0,EE,21,2,4,1,EE,31.8,80.0
4.333333333333333,EE,34,1,3,1,EE,31.8,80.0
4.333333333333333,EE,17,1,2,1,EE,31.8,80.0
5.333333333333333,EE,32,1,3,2,EE,31.8,80.0
7.333333333333333,EE,75,2,7,2,EE,31.8,80.0
5.333333333333333,EE,66,1,7,2,EE,31.8,80.0
7.333333333333333,EE,38,2,5,2,EE,31.8,80.0
6.0,EE,46,2,2,3,EE,31.8,80.0
